42056;-11.6719,26.7384;MA-11;Laayoune-Sakia El Hamra;Smara
0;-8.9152,30.5797;MA-09;Souss-Massa;Sidi Ben Mimoun
0;-7.5940,32.0762;MA-07;Marrakesh-Safi;Sidi Ben Malek
0;-9.0234,32.4915;MA-07;Marrakesh-Safi;Douar Sidi Ben Kacem
0;-7.3186,32.9719;MA-06;Casablanca-Settat;Dar Sidi Ben Dawd Ben Madani
0;-7.4128,32.9613;MA-06;Casablanca-Settat;Dar Sidi Bou Ch’ayb Ben ’Abdallah
0;-3.6193,33.6104;MA-03;Fes-Meknes;Sidi Ben Ayada
0;-4.6381,33.8932;MA-03;Fes-Meknes;Douar Zaouiat Sidi Ben Aissa
0;-8.4395,31.4908;MA-07;Marrakesh-Safi;Sidi Bel Kheir
0;-8.0815,30.6733;MA-09;Souss-Massa;Sidi Belkassem Ou Moussa
0;-3.7314,34.4203;MA-02;Oriental;Sidi Belkassem
0;-10.0800,29.1000;MA-10;Guelmim-Oued Noun;Sidi Belkassem
0;-10.0500,29.4100;MA-10;Guelmim-Oued Noun;Sidi Beljer
0;-9.0190,32.6805;MA-07;Marrakesh-Safi;Sidi Belaïd
0;-10.2663,29.1666;MA-10;Guelmim-Oued Noun;Sidi Belaïd
0;-7.6223,32.7342;MA-06;Casablanca-Settat;Sidi Bel Abbes
0;-8.3800,30.4500;MA-09;Souss-Massa;Sidi Bel Abbes
0;-7.9696,32.3403;MA-07;Marrakesh-Safi;Douar Oulad Sidi Bhalil Azzouz
0;-7.6600,31.7600;MA-07;Marrakesh-Safi;Sidi Azzouz
0;-8.2101,30.6999;MA-09;Souss-Massa;Sidi Azza Ouiktane
0;-8.2559,32.2791;MA-07;Marrakesh-Safi;Douar Tiyana
0;-5.6125,32.3378;MA-05;Beni Mellal-Khenifra;Sidi ’Amar
0;-8.2080,30.7224;MA-09;Souss-Massa;Sidi Amer Ou Aroun
0;-8.7265,31.7046;MA-07;Marrakesh-Safi;Sidi Amara
0;-8.2932,31.5775;MA-07;Marrakesh-Safi;Sidi Amara
0;-5.8323,32.9499;MA-05;Beni Mellal-Khenifra;Sidi Amar
5317;-6.3220,34.5226;MA-04;Rabat-Salé-Kénitra;Sidi Allal Tazi
0;-8.2084,32.2737;MA-07;Marrakesh-Safi;Douar Sidi Allal
17325;-6.5308,34.0077;MA-04;Rabat-Salé-Kénitra;Sidi Allal El Bahraoui
0;-6.4088,34.0017;MA-04;Rabat-Salé-Kénitra;Sidi Allal el Bahraoui
0;-5.8593,33.8083;MA-04;Rabat-Salé-Kénitra;Sidi Allal
0;-8.6259,31.9056;MA-07;Marrakesh-Safi;Sidi Ali Zourgi
0;-6.6243,30.9798;MA-08;Drâa-Tafilalet;Awlad Ben Rahhou
0;-7.6562,31.6025;MA-07;Marrakesh-Safi;Sidi Ali Ou Hammou
0;-10.0100,29.4600;MA-10;Guelmim-Oued Noun;Sidi Ali Ou Aomar
0;-10.3500,29.1800;MA-10;Guelmim-Oued Noun;Sidi Ali Jama
0;-5.9307,33.0190;MA-05;Beni Mellal-Khenifra;Sidi Ali Hassine
0;-2.9300,35.0800;MA-02;Oriental;Sidi Ali Hassani
0;-4.1960,31.6417;MA-08;Drâa-Tafilalet;Sidi ‘ali Al Goumi
0;-8.3279,33.2871;MA-06;Casablanca-Settat;Kharbat Sidi ’Ali
0;-7.2389,31.9475;MA-07;Marrakesh-Safi;’Ali Ben Sliman
0;-7.6200,31.6700;MA-07;Marrakesh-Safi;Sidi Ali Bou Hammou
0;-7.2747,32.9473;MA-06;Casablanca-Settat;Dar Sidi ’Ali Bouch’ayb
0;-3.7330,34.8028;MA-03;Fes-Meknes;Sidi ’Ali Bou Aqba
0;-8.5000,31.2300;MA-07;Marrakesh-Safi;Sidi Ali Ben Larbi
0;-7.9804,29.6784;MA-09;Souss-Massa;Sidi Ali Ben Jbeïra
0;-5.8560,35.1269;MA-01;Tanger-Tetouan-Al Hoceima;Sidi Ali Ben Demna
0;-7.6612,32.7336;MA-06;Casablanca-Settat;Sidi Ali Ben Ahmed
0;-4.2128,33.5572;MA-03;Fes-Meknes;Sidi Ali
0;-5.3252,33.6000;MA-03;Fes-Meknes;Sidi Aissa
0;-9.3500,31.9000;MA-07;Marrakesh-Safi;Sidi Aïssa
0;-10.0300,29.4300;MA-10;Guelmim-Oued Noun;Sidi Aïssa
0;-8.2869,32.9229;MA-06;Casablanca-Settat;Sidi Ahmed el Mekerta
0;-9.4734,29.7154;MA-09;Souss-Massa;Id Hmad ou ’Al
0;-5.4513,34.4226;MA-04;Rabat-Salé-Kénitra;Sidi Ahmed el Rhandor
0;-4.9540,34.4344;MA-03;Fes-Meknes;Douar Sidi Ahmed El Haj
0;-6.0079,34.6232;MA-04;Rabat-Salé-Kénitra;Sidi Ahmed bou Youssef
0;-8.4134,32.3958;MA-06;Casablanca-Settat;Douar Ahmed Bel Ghalya
0;-8.6000,32.3500;MA-07;Marrakesh-Safi;Sidi Ahmed Ben Jilali
0;-9.3600,29.6300;MA-09;Souss-Massa;Sidi Ahmed
0;-9.9600,29.3500;MA-10;Guelmim-Oued Noun;Sidi Achaïne
0;-10.0493,29.5270;MA-10;Guelmim-Oued Noun;Sidi Jbara
0;-8.6989,32.2278;MA-07;Marrakesh-Safi;Sidi Abd er Rahmane
0;-9.0742,30.5085;MA-09;Souss-Massa;Sidi Abd El Rahmane
0;-5.6346,32.5514;MA-05;Beni Mellal-Khenifra;Sidi Abd el Malek
0;-8.7800,30.4800;MA-09;Souss-Massa;Sidi Abd el Kader
0;-4.5818,34.0962;MA-03;Fes-Meknes;Sidi Abd el Jelil
0;-7.9617,33.1565;MA-06;Casablanca-Settat;Sidi ’Abdel’aziz
0;-4.9823,33.8015;MA-03;Fes-Meknes;Sidi Abdalwahad
0;-8.4465,30.7047;MA-09;Souss-Massa;Zawyat Sidi ’Abdallah Ou Moussa
0;-6.7552,30.9421;MA-08;Drâa-Tafilalet;Sidi Abdallah Ou Mohand
0;-8.0110,30.6871;MA-09;Souss-Massa;Zawyat Sidi ’Abdallah Bourjg
0;-7.8300,30.4500;MA-09;Souss-Massa;Sidi Abdallah Ou Aziz
0;-8.3743,32.4418;MA-06;Casablanca-Settat;Douar Sidi Abdellah
0;-4.3085,31.3226;MA-08;Drâa-Tafilalet;Zawia Sidi ’Abdellah Boubker
0;-2.6893,34.9085;MA-02;Oriental;Sidi ’Abdallah Ben al Majdoub
0;-9.6100,29.5000;MA-09;Souss-Massa;Sidi Abdallah Bel Haj
0;-4.3234,34.1653;MA-03;Fes-Meknes;Douar Sidi Abdellah
0;-7.8324,32.5354;MA-07;Marrakesh-Safi;Sidi Abdallah
0;-6.2238,33.4921;MA-04;Rabat-Salé-Kénitra;Sidi Abbou
0;-6.2453,34.8949;MA-04;Rabat-Salé-Kénitra;Sibara
0;-5.9275,35.2327;MA-01;Tanger-Tetouan-Al Hoceima;Siar Tarkount
0;-5.8970,34.6462;MA-04;Rabat-Salé-Kénitra;Syakka
0;-4.0316,34.5043;MA-03;Fes-Meknes;Siaïra
0;-5.7105,35.6737;MA-01;Tanger-Tetouan-Al Hoceima;Siadna
0;-5.3875,35.6173;MA-01;Tanger-Tetouan-Al Hoceima;Azyader
0;-8.7600,31.4300;MA-07;Marrakesh-Safi;Siad
25771;-5.8904,35.7021;MA-01;Tanger-Tetouan-Al Hoceima;Gueznaia
0;-6.6818,31.8126;MA-05;Beni Mellal-Khenifra;Sgad
0;-5.5736,35.6243;MA-01;Tanger-Tetouan-Al Hoceima;Douar Zgaloua
0;-7.9100,31.6100;MA-07;Marrakesh-Safi;Sfiani
0;-9.1004,31.5253;MA-07;Marrakesh-Safi;Douar Essefya
155333;-7.6166,33.0010;MA-06;Casablanca-Settat;Settat
0;-4.4800,34.9800;MA-01;Tanger-Tetouan-Al Hoceima;Sessaad
0;-4.1985,34.2077;MA-03;Fes-Meknes;Serija
0;-4.8186,34.8065;MA-03;Fes-Meknes;Serhine
0;-7.0600,30.2800;MA-09;Souss-Massa;Serb
0;-4.8237,34.6673;MA-03;Fes-Meknes;Sentya
0;-6.0832,35.2093;MA-01;Tanger-Tetouan-Al Hoceima;Douar Sendiyyine
0;-10.1000,29.4000;MA-10;Guelmim-Oued Noun;Senagra
0;-5.8430,35.0630;MA-01;Tanger-Tetouan-Al Hoceima;Senadla
0;-4.4072,32.8397;MA-03;Fes-Meknes;Semrhouni
0;-4.7583,32.6678;MA-08;Drâa-Tafilalet;Sammoure
0;-7.8623,32.5121;MA-07;Marrakesh-Safi;Semda
23553;-2.9423,35.0731;MA-02;Oriental;Selouane
0;-4.5014,34.4930;MA-03;Fes-Meknes;Selmane
0;-2.9737,34.0257;MA-02;Oriental;Es-Sellawit
0;-8.3359,31.3914;MA-07;Marrakesh-Safi;As Salek
0;-5.2648,34.9532;MA-01;Tanger-Tetouan-Al Hoceima;Selib
0;-6.0267,34.6009;MA-04;Rabat-Salé-Kénitra;Selham Oulad el Rhamouigui
0;-9.0729,29.5226;MA-09;Souss-Massa;Taslat
0;-4.9612,35.0683;MA-01;Tanger-Tetouan-Al Hoceima;Selaïma
0;-9.0541,32.3854;MA-07;Marrakesh-Safi;Douar Essekkoum
0;-5.3028,34.0008;MA-03;Fes-Meknes;Douar Skhounat
0;-5.7106,35.6538;MA-01;Tanger-Tetouan-Al Hoceima;Sayyoufa
0;-5.1776,34.0708;MA-03;Fes-Meknes;Sejâa
0;-8.0514,31.4751;MA-07;Marrakesh-Safi;Douar Sehib Tahtani
0;-8.0468,31.4679;MA-07;Marrakesh-Safi;Douar Sehib Foukani
0;-4.4242,34.0168;MA-03;Fes-Meknes;Douar Sehb Lkhorchef
0;-5.6000,33.8000;MA-03;Fes-Meknes;Sehb Sidi Ben Aïssa
0;-3.0040,35.3913;MA-02;Oriental;Sehb
0;-5.8629,35.6263;MA-01;Tanger-Tetouan-Al Hoceima;Douar Seguedla
0;-7.9300,31.5300;MA-07;Marrakesh-Safi;Segraga
0;-7.7247,31.3419;MA-07;Marrakesh-Safi;Sgour
37154;-3.0024,35.1556;MA-02;Oriental;Zeghanghane
87234;-4.8280,33.8319;MA-03;Fes-Meknes;Sefrou
0;-5.0809,35.0856;MA-01;Tanger-Tetouan-Al Hoceima;Douar Safliyine
0;-5.2825,35.2112;MA-01;Tanger-Tetouan-Al Hoceima;Seflia
0;-3.2300,34.2600;MA-02;Oriental;Seflet
0;-5.8152,34.7890;MA-04;Rabat-Salé-Kénitra;Douar Sefyane
0;-4.1600,34.8100;MA-01;Tanger-Tetouan-Al Hoceima;Seffal
0;-5.5600,30.1800;MA-08;Drâa-Tafilalet;Sefalat
0;-4.3964,34.1285;MA-03;Fes-Meknes;Douar Essaffah
0;-8.8687,32.5784;MA-06;Casablanca-Settat;Douar Sdigat
0;-8.4057,32.3982;MA-06;Casablanca-Settat;Douar Esseddiq
0;-8.7380,31.2413;MA-07;Marrakesh-Safi;Azegar Lalla Aziza
0;-5.1779,34.7576;MA-01;Tanger-Tetouan-Al Hoceima;Douar Sdari
0;-8.4525,31.8973;MA-07;Marrakesh-Safi;Douar Sdadma
0;-4.8231,34.3710;MA-03;Fes-Meknes;Sebt Smara
0;-8.6430,32.7783;MA-06;Casablanca-Settat;Souq Sebt Says
0;-8.5826,31.2375;MA-07;Marrakesh-Safi;Sebt des Mzouda
20248;-9.0837,32.1078;MA-07;Marrakesh-Safi;Sebt Gzoula
11311;-5.8333,35.2580;MA-01;Tanger-Tetouan-Al Hoceima;Sebt Bni Garfett
0;-8.4017,32.7979;MA-06;Casablanca-Settat;Sebt des Beni Hellal
0;-8.2982,31.5550;MA-07;Marrakesh-Safi;Sebt des Aït Imour
0;-6.1372,33.6686;MA-04;Rabat-Salé-Kénitra;Sebt Ait Ikkou
0;-8.6765,31.5234;MA-07;Marrakesh-Safi;Sebt Amar
0;-4.3354,34.3410;MA-03;Fes-Meknes;Douar Sebrara
0;-5.8220,35.1484;MA-01;Tanger-Tetouan-Al Hoceima;Seboula
0;-4.5282,33.7355;MA-03;Fes-Meknes;Ain Sbou
0;-8.7874,32.2723;MA-07;Marrakesh-Safi;Oulad Hmida Essabbana
0;-5.7611,34.9387;MA-01;Tanger-Tetouan-Al Hoceima;Douar Essobbab
0;-4.0100,35.0800;MA-01;Tanger-Tetouan-Al Hoceima;Seba Entougors
0;-2.8434,34.0161;MA-02;Oriental;Seb’at Ou Rijal
0;-5.3781,33.9031;MA-03;Fes-Meknes;Sebaa Aioun
0;-6.5411,34.2314;MA-04;Rabat-Salé-Kénitra;Ain Sbaa
0;-6.2362,34.7333;MA-04;Rabat-Salé-Kénitra;Sdoud
0;-5.0893,31.4965;MA-08;Drâa-Tafilalet;Schid
0;-9.5500,29.8100;MA-09;Souss-Massa;Sbouia
0;-7.8284,31.3863;MA-07;Marrakesh-Safi;Sbiti
0;-8.0679,32.3101;MA-07;Marrakesh-Safi;Sbitat
0;-8.4800,31.4100;MA-07;Marrakesh-Safi;Sbaït
0;-6.9195,32.0971;MA-05;Beni Mellal-Khenifra;Çahçah
0;-8.1665,31.5300;MA-07;Marrakesh-Safi;Douar Saro
0;-4.4212,33.9321;MA-03;Fes-Meknes;Douar Sariwa
0;-4.3702,33.4859;MA-03;Fes-Meknes;Sarij
0;-6.7583,30.6409;MA-08;Drâa-Tafilalet;Sarhro Ougmar
0;-3.9744,34.6379;MA-03;Fes-Meknes;Sarhour
0;-8.1506,31.8016;MA-07;Marrakesh-Safi;Sarhlef
0;-3.3993,34.9489;MA-02;Oriental;Saouna
0;-9.3399,31.0108;MA-07;Marrakesh-Safi;Saouat
0;-5.3445,35.7341;MA-01;Tanger-Tetouan-Al Hoceima;Hay Saniat Torris
0;-5.7509,35.7758;MA-01;Tanger-Tetouan-Al Hoceima;Sanya
0;-3.9628,35.1581;MA-01;Tanger-Tetouan-Al Hoceima;Sanestedous
0;-9.1022,30.7280;MA-09;Souss-Massa;Sanaga
0;-5.4068,35.5937;MA-01;Tanger-Tetouan-Al Hoceima;Samsa
0;-3.1660,35.2204;MA-02;Oriental;Sammar
0;-4.1049,35.1733;MA-01;Tanger-Tetouan-Al Hoceima;Sâmmar
0;-9.2073,29.6195;MA-09;Souss-Massa;Taliywa
0;-7.7262,31.3926;MA-07;Marrakesh-Safi;Amassine
0;-8.8600,31.9800;MA-07;Marrakesh-Safi;Salem Ben Amer
972299;-6.7985,34.0531;MA-04;Rabat-Salé-Kénitra;Salé
0;-7.9880,31.8235;MA-07;Marrakesh-Safi;Salasi
0;-9.5766,30.8199;MA-09;Souss-Massa;Salama
0;-6.2354,32.5680;MA-05;Beni Mellal-Khenifra;Aït Salah
0;-8.4200,31.7638;MA-07;Marrakesh-Safi;Salah
0;-4.3704,33.8942;MA-03;Fes-Meknes;Douar Saqya
0;-4.2042,34.1540;MA-03;Fes-Meknes;Sakendous
0;-3.4143,34.6193;MA-02;Oriental;Saka
0;-9.0808,30.0504;MA-09;Souss-Massa;Saissid
0;-6.4100,34.2900;MA-04;Rabat-Salé-Kénitra;Sainte des Tabacs D’el Mouidzine
0;-4.7569,33.0200;MA-03;Fes-Meknes;Sa’id ou ’Omar
0;-7.7424,32.2970;MA-07;Marrakesh-Safi;Douar Said Ou Moussa
0;-8.5814,32.4835;MA-06;Casablanca-Settat;Saïdlate
9587;-2.2290,35.0819;MA-02;Oriental;Saidia
0;-2.5744,34.2127;MA-02;Oriental;Saidene
0;-9.0552,31.7903;MA-07;Marrakesh-Safi;Saïd Ben Oumer
0;-8.6380,31.9831;MA-07;Marrakesh-Safi;Saïdate
0;-8.4830,31.7059;MA-07;Marrakesh-Safi;Douar Essaidat
0;-8.7052,31.3440;MA-07;Marrakesh-Safi;Saïdat
0;-4.0643,34.3626;MA-03;Fes-Meknes;Douar Saïda
0;-4.3373,32.8293;MA-03;Fes-Meknes;Saïda
2195;-7.1464,31.8049;MA-07;Marrakesh-Safi;Aç-çahrij
0;-8.9259,30.4524;MA-09;Souss-Massa;Sahrij
0;-5.6786,35.0065;MA-01;Tanger-Tetouan-Al Hoceima;Douar Sakheret Lqat
0;-3.4399,31.9538;MA-08;Drâa-Tafilalet;Saheli
0;-4.5500,34.9600;MA-01;Tanger-Tetouan-Al Hoceima;Sahel
0;-8.7446,31.3178;MA-07;Marrakesh-Safi;Sahed el Atrous
0;-4.8598,33.0058;MA-08;Drâa-Tafilalet;Sahbo Rwa
0;-9.1738,32.5605;MA-07;Marrakesh-Safi;Sehabat
0;-8.4572,30.3143;MA-09;Souss-Massa;Sagour
0;-5.6524,35.0050;MA-01;Tanger-Tetouan-Al Hoceima;Sat Traoula
0;-3.5492,34.1712;MA-02;Oriental;Safsafat Kissaria
0;-3.5500,34.1600;MA-02;Oriental;Safsafat Kissaria
0;-3.6181,34.1438;MA-02;Oriental;Safsafat
0;-5.8038,35.6004;MA-01;Tanger-Tetouan-Al Hoceima;Safsafa
0;-8.3523,31.5864;MA-07;Marrakesh-Safi;Safsafa
0;-5.8110,35.1848;MA-01;Tanger-Tetouan-Al Hoceima;Safsaf
0;-4.5800,31.8500;MA-08;Drâa-Tafilalet;Safsaf
0;-4.7745,31.4816;MA-08;Drâa-Tafilalet;Safsaf
0;-9.1838,29.6131;MA-09;Souss-Massa;Tafiyrast
336883;-9.2372,32.2994;MA-07;Marrakesh-Safi;Safi
0;-5.8026,35.1502;MA-01;Tanger-Tetouan-Al Hoceima;Saf Lakhlaf
0;-5.6789,34.9586;MA-01;Tanger-Tetouan-Al Hoceima;Douar Essaf
0;-9.0936,32.3772;MA-07;Marrakesh-Safi;Douar Saadla
0;-5.5302,35.6479;MA-01;Tanger-Tetouan-Al Hoceima;Douar Saadiyach
0;-5.0076,35.3507;MA-01;Tanger-Tetouan-Al Hoceima;Douar Saadat
0;-9.9000,29.3600;MA-10;Guelmim-Oued Noun;Sabel
0;-4.1100,35.1500;MA-01;Tanger-Tetouan-Al Hoceima;Sabariene
0;-5.7162,35.0021;MA-01;Tanger-Tetouan-Al Hoceima;Douar Zaazae
0;-8.8455,32.3067;MA-07;Marrakesh-Safi;Saada
0;-6.1703,34.9170;MA-04;Rabat-Salé-Kénitra;Saâdi
0;-5.9777,34.9798;MA-01;Tanger-Tetouan-Al Hoceima;Douar Rzigat
0;-5.6451,35.7019;MA-01;Tanger-Tetouan-Al Hoceima;Erroummane
0;-6.3007,34.8436;MA-04;Rabat-Salé-Kénitra;Rouissia
0;-7.3751,32.0375;MA-07;Marrakesh-Safi;Rouich
0;-4.9588,33.7772;MA-03;Fes-Meknes;Rouda
0;-6.2224,34.5823;MA-04;Rabat-Salé-Kénitra;Douar Rouala
0;-5.7006,35.2553;MA-01;Tanger-Tetouan-Al Hoceima;Douar Rouaoussa
0;-9.2011,32.3123;MA-07;Marrakesh-Safi;Douar Rouamcha
0;-9.0909,32.2696;MA-07;Marrakesh-Safi;Rouamcha
0;-6.7083,32.3140;MA-05;Beni Mellal-Khenifra;Rwajah
0;-8.8901,32.4278;MA-07;Marrakesh-Safi;Douar Rouahla
0;-9.0190,32.1895;MA-07;Marrakesh-Safi;Rouahel
0;-4.1363,35.1412;MA-01;Tanger-Tetouan-Al Hoceima;Rouadi
0;-3.8686,34.2401;MA-02;Oriental;Rouabah
0;-7.0914,30.9468;MA-08;Drâa-Tafilalet;Rod
0;-5.5202,35.6078;MA-01;Tanger-Tetouan-Al Hoceima;Rondi
0;-4.3194,34.3280;MA-03;Fes-Meknes;Douar Errekba
0;-4.2837,34.1600;MA-03;Fes-Meknes;Douar Errouqaa
0;-7.5046,31.7620;MA-07;Marrakesh-Safi;Douar Erroucha
0;-8.9780,31.5269;MA-07;Marrakesh-Safi;Douar Sehb Lahmar
0;-8.9781,32.5102;MA-07;Marrakesh-Safi;Douar Drarat Rmel
0;-8.3681,30.8308;MA-09;Souss-Massa;Arkount
0;-6.1420,31.2373;MA-08;Drâa-Tafilalet;Rkoum
0;-8.9696,31.3870;MA-07;Marrakesh-Safi;Rjel el Kheneg
20469;-4.2656,31.2832;MA-08;Drâa-Tafilalet;Reçani
0;-2.4603,34.7699;MA-02;Oriental;Rislane
0;-8.1315,31.0258;MA-07;Marrakesh-Safi;Rikt
0;-5.7301,34.7814;MA-01;Tanger-Tetouan-Al Hoceima;Rihine
0;-5.4579,35.0136;MA-01;Tanger-Tetouan-Al Hoceima;Rihana
0;-5.3577,35.8251;MA-01;Tanger-Tetouan-Al Hoceima;Riffiene
0;-5.2322,35.5120;MA-01;Tanger-Tetouan-Al Hoceima;Douar Errifiyine Lfouqiya
0;-5.7147,35.2591;MA-01;Tanger-Tetouan-Al Hoceima;Rif d’Aïn Hedid
0;-8.9540,32.5586;MA-07;Marrakesh-Safi;Douar Laarayech
28382;-4.5015,32.2564;MA-08;Drâa-Tafilalet;Rich
0;-5.7198,32.6147;MA-05;Beni Mellal-Khenifra;Riat
0;-5.9622,35.4299;MA-01;Tanger-Tetouan-Al Hoceima;Ryayna
0;-5.1592,34.7273;MA-03;Fes-Meknes;Douar Rayayra
0;-4.4269,34.5110;MA-03;Fes-Meknes;Rieïna
0;-8.9604,30.5408;MA-09;Souss-Massa;Riaïna
0;-9.2350,30.4664;MA-09;Souss-Massa;Riaïna
0;-6.4230,34.5597;MA-04;Rabat-Salé-Kénitra;Douar Riyah Lqabliya
0;-6.2713,34.8773;MA-04;Rabat-Salé-Kénitra;Douar Riah
0;-8.8386,31.4281;MA-07;Marrakesh-Safi;Rhouirgat
0;-3.5418,33.7041;MA-03;Fes-Meknes;Ghouirat
0;-5.3465,34.6800;MA-01;Tanger-Tetouan-Al Hoceima;Rhouibat Kortba
0;-5.2977,34.7658;MA-01;Tanger-Tetouan-Al Hoceima;Rhouiba
0;-5.3023,34.4774;MA-03;Fes-Meknes;Ghouazi
0;-8.2123,32.5955;MA-06;Casablanca-Settat;Douar Chdadra
0;-8.6799,32.1793;MA-07;Marrakesh-Safi;Douar Leghoualem
0;-8.7383,32.0138;MA-07;Marrakesh-Safi;Leghoualem Lahteyba
0;-6.1565,32.5265;MA-05;Beni Mellal-Khenifra;Rhorm El Alem
0;-3.8100,34.8600;MA-03;Fes-Meknes;Rhorfat
0;-5.3540,34.1757;MA-03;Fes-Meknes;Douar Ghomra
0;-4.7733,34.5066;MA-03;Fes-Meknes;Rhomara es Sefla
0;-3.5600,33.1100;MA-03;Fes-Meknes;Rhiznet
0;-4.8053,34.6393;MA-03;Fes-Meknes;Rhir Melloud
0;-7.9618,32.0619;MA-07;Marrakesh-Safi;Nzalat Khirat
0;-5.6232,35.0026;MA-01;Tanger-Tetouan-Al Hoceima;Douar Righa
0;-4.2388,31.4598;MA-08;Drâa-Tafilalet;Chiahna
0;-4.7611,34.4400;MA-03;Fes-Meknes;Douar Ghiyyaba
0;-7.6283,33.1342;MA-06;Casablanca-Settat;Tal’at Ghezlane
0;-4.4519,34.1822;MA-03;Fes-Meknes;Douar Rzazza
0;-7.2837,32.4321;MA-06;Casablanca-Settat;Rhezaouna
0;-8.1476,31.5070;MA-07;Marrakesh-Safi;Douar Gheya
0;-5.5800,29.9100;MA-08;Drâa-Tafilalet;Rhessouane
0;-9.1905,32.4612;MA-07;Marrakesh-Safi;Leghribat
0;-5.3711,31.4620;MA-08;Drâa-Tafilalet;Ghellil Aït Isfoul
0;-5.0911,34.4470;MA-03;Fes-Meknes;Douar Gefafra
0;-3.4781,32.5600;MA-02;Oriental;Douar Ghazwane
0;-9.0305,32.2611;MA-07;Marrakesh-Safi;Regraga
0;-4.1500,34.7600;MA-01;Tanger-Tetouan-Al Hoceima;Rhar el Kaïs
0;-8.0187,32.1797;MA-07;Marrakesh-Safi;Gharba
0;-6.8849,31.7770;MA-05;Beni Mellal-Khenifra;Rhamt
0;-6.6000,31.0500;MA-08;Drâa-Tafilalet;Rhamadane
0;-3.5823,33.6724;MA-03;Fes-Meknes;Rhabt Safsaf
0;-7.9496,32.2788;MA-07;Marrakesh-Safi;Douar Rguita
0;-8.3276,32.3535;MA-07;Marrakesh-Safi;Douar Rguibat Hmiri
0;-9.1393,32.4791;MA-07;Marrakesh-Safi;Rguiaat
0;-9.5500,29.4600;MA-10;Guelmim-Oued Noun;Rgab
0;-9.2215,30.4067;MA-09;Souss-Massa;Reteïm
0;-4.6408,34.6082;MA-03;Fes-Meknes;Retba
0;-5.3449,35.7539;MA-05;Beni Mellal-Khenifra;Restinga Smir
0;-2.7865,35.1524;MA-02;Oriental;Restinga
0;-5.3577,34.4320;MA-03;Fes-Meknes;Resama
0;-5.0663,34.6052;MA-03;Fes-Meknes;Erramla
0;-6.0275,34.6915;MA-04;Rabat-Salé-Kénitra;Remiki
0;-5.5963,35.6554;MA-01;Tanger-Tetouan-Al Hoceima;Rmel Marj Elloua
0;-6.7831,33.4030;MA-04;Rabat-Salé-Kénitra;Ceolle Errakhma
0;-7.9655,32.1847;MA-07;Marrakesh-Safi;Douar Rguibat Lqoddami
0;-4.8606,34.7124;MA-03;Fes-Meknes;Rekiba
0;-9.5500,29.7300;MA-09;Souss-Massa;Rekaïna
0;-6.0759,35.2190;MA-01;Tanger-Tetouan-Al Hoceima;Rekada
0;-6.0623,35.3508;MA-01;Tanger-Tetouan-Al Hoceima;Douar Rhouna
0;-3.7699,35.2053;MA-02;Oriental;Rehea
0;-8.9599,32.4204;MA-07;Marrakesh-Safi;Douar Rouasuna
0;-8.2600,29.4300;MA-09;Souss-Massa;Rehala
0;-6.0361,35.0123;MA-01;Tanger-Tetouan-Al Hoceima;Rhahla
0;-8.2827,32.1595;MA-07;Marrakesh-Safi;Douar Rguibat
0;-8.2487,31.2148;MA-07;Marrakesh-Safi;Regraga
0;-4.0057,33.7355;MA-03;Fes-Meknes;Reggou
0;-3.7239,33.6199;MA-03;Fes-Meknes;Reggou
0;-8.6243,30.5096;MA-09;Souss-Massa;Reggada
0;-9.7009,29.5802;MA-09;Souss-Massa;Reggada
0;-5.5300,29.9300;MA-08;Drâa-Tafilalet;Regba
0;-5.8443,35.0818;MA-01;Tanger-Tetouan-Al Hoceima;Regagda
0;-2.1747,34.3905;MA-02;Oriental;Regada
0;-3.7172,32.9732;MA-03;Fes-Meknes;Douar Al Ghefiriya
0;-4.3181,34.1629;MA-03;Fes-Meknes;Douar Lamtahene
0;-5.9089,35.4557;MA-01;Tanger-Tetouan-Al Hoceima;Refaif
0;-3.2256,33.8703;MA-02;Oriental;Rchida
0;-5.3826,34.2774;MA-03;Fes-Meknes;Rechachma
0;-6.1016,30.5082;MA-08;Drâa-Tafilalet;Rebat Tinezouline
0;-6.4458,30.7381;MA-08;Drâa-Tafilalet;Rbât
0;-7.9714,32.0199;MA-07;Marrakesh-Safi;Errahbaa
0;-8.7950,32.1468;MA-07;Marrakesh-Safi;Lekhechachna
0;-4.1886,31.6517;MA-08;Drâa-Tafilalet;Rbit
0;-9.1530,32.0213;MA-07;Marrakesh-Safi;Rbaat Hamadi
0;-9.1257,32.0568;MA-07;Marrakesh-Safi;Rbaat Lafquih
0;-6.3681,31.6664;MA-05;Beni Mellal-Khenifra;Rbat
0;-8.5100,31.5600;MA-07;Marrakesh-Safi;Rbat
0;-9.6626,30.0845;MA-09;Souss-Massa;Sidi Rbat
0;-3.7942,32.9434;MA-03;Fes-Meknes;Rba Çfia
0;-4.9399,34.7777;MA-03;Fes-Meknes;Ratba
8277;-2.4245,35.1407;MA-02;Oriental;Ras Kebdana
0;-4.0000,34.1500;MA-03;Fes-Meknes;Ras el Oued
0;-5.8049,34.8658;MA-04;Rabat-Salé-Kénitra;Douar Ras Mqil
22345;-5.0961,33.9740;MA-03;Fes-Meknes;Ras el Ma
0;-5.2748,35.6855;MA-01;Tanger-Tetouan-Al Hoceima;Ras el Aswad
0;-4.3753,34.6549;MA-03;Fes-Meknes;Ras ed Dar
