19424;-14.8167,11.7333;GW-01;Bafatá;Xitole
0;-15.4000,11.7500;GW;;Cã Uérè
0;-15.3333,11.1833;GW;;Cauane
0;-16.0203,12.2222;GW-06;Cacheu;Catxum
0;-15.2833,11.1667;GW;;Catunco Papel
0;-15.2667,11.1667;GW;;Catunco Balanta
0;-16.0333,12.1500;GW;;Catunco
0;-15.3000,11.3500;GW;;Catunco
0;-14.9833,11.0333;GW;;Catunco
0;-14.9667,11.1667;GW;;Catunai
0;-15.8833,12.1000;GW;;Catora
0;-15.0667,11.1667;GW;;Catomboi
0;-15.3000,11.3333;GW;;Catissame
9898;-15.2547,11.2825;GW-07;Tombali;Catió
0;-15.1667,11.1667;GW;;Catifine
0;-15.1833,11.1667;GW;;Catesse
0;-15.9833,11.4500;GW;;Catende
0;-16.0517,12.4061;GW-06;Cacheu;Catel
0;-15.9783,12.1867;GW-06;Cacheu;Catel
0;-15.4722,12.1639;GW-04;Oio;Cate
0;-16.5503,12.2839;GW-06;Cacheu;Catão Joninque
0;-16.5414,12.2875;GW-06;Cacheu;Catão Cassica
0;-16.5278,12.2942;GW-06;Cacheu;Catão Calenquim
0;-16.5361,12.3011;GW-06;Cacheu;Catão Butame
0;-16.0019,12.1869;GW-06;Cacheu;Catão
0;-15.0833,11.0167;GW;;Catanque
0;-16.1167,12.0500;GW;;Catame
0;-16.0833,12.0667;GW;;Catam-ate
0;-16.1833,12.1167;GW;;Catamá
0;-15.8642,12.1556;GW-06;Cacheu;Catafe
0;-16.2361,12.0817;GW-06;Cacheu;Catáchate
0;-14.5500,12.2333;GW;;Catabinã
0;-15.3000,11.1333;GW;;Catabão Segundo
0;-14.2833,12.3000;GW;;Catábà Fali
0;-13.6333,12.4667;GW;;Catabá
0;-16.1167,12.1667;GW;;Catá
0;-15.1000,10.9667;GW;;Cassumba
0;-16.4167,12.3667;GW;;Cassum
0;-15.4833,11.5667;GW;;Cassucai
0;-15.0000,11.0500;GW;;Cassomo
0;-14.9833,11.0500;GW;;Cassomo
0;-15.7411,12.1403;GW-06;Cacheu;Cassolape
0;-15.1167,11.1667;GW;;Cassincha
0;-15.8000,12.0667;GW;;Cassinate
0;-15.6167,11.8667;GW;;Cássina Papel
0;-15.6167,11.8667;GW;;Cássina Mancanha
0;-15.8972,12.2681;GW-06;Cacheu;Cassícal
0;-15.0833,10.9667;GW;;Cassequelã
0;-15.4833,11.5667;GW;;Cassequé
0;-14.9333,11.1333;GW;;Cassèfunda
0;-15.0667,10.9667;GW;;Cassebeche
0;-15.0833,11.0167;GW;;Cassatiá
0;-15.0833,10.9667;GW;;Cassate
0;-14.9667,11.0167;GW;;Cassaprica
0;-15.0833,11.0500;GW;;Cassantene
0;-15.8364,12.0497;GW-06;Cacheu;Cassante
0;-15.8167,12.1000;GW;;Cassama
0;-16.5475,12.3325;GW-06;Cacheu;Cassalol Indiame
0;-16.5522,12.3406;GW-06;Cacheu;Cassalol Catétia
0;-16.5478,12.3253;GW-06;Cacheu;Cassalol
0;-14.9500,11.1000;GW;;Cassafo
0;-16.1333,11.8667;GW;;Cassaca
0;-15.3167,11.2000;GW;;Cassaca
0;-15.0500,11.0500;GW;;Cassacá
0;-15.7508,12.0653;GW-06;Cacheu;Cassà
0;-15.2167,12.4833;GW;;Casa Nova
0;-15.0125,12.3700;GW-04;Oio;Casa Nova
0;-15.4833,11.5833;GW;;Casa Nova
0;-15.0986,12.4061;GW-04;Oio;Cã Sanimã
0;-14.4167,12.4833;GW;;Carura Samba Baldè
0;-14.4167,12.4833;GW;;Carura Cherno
0;-15.9833,11.9500;GW;;Carúngal
0;-16.0333,12.0667;GW;;Caroncã
0;-16.5839,12.3414;GW-06;Cacheu;Caroai
0;-14.7333,12.5333;GW;;Caridade
0;-16.1500,12.2167;GW;;Carere
0;-16.1167,12.1833;GW;;Carenque
0;-16.0000,11.9500;GW;;Carenque
0;-14.7833,12.2167;GW;;Carbanolzinho
0;-14.7833,12.2333;GW;;Carbanol
0;-14.7167,12.6833;GW;;Carantabá
0;-14.9667,12.6500;GW;;Carantabá
0;-14.4833,12.6000;GW;;Carantabá
0;-14.4667,12.4167;GW;;Carantabá
0;-14.3833,12.4167;GW;;Carantabá
0;-14.1000,12.3333;GW;;Carantabá
0;-14.7833,11.9000;GW;;Carantabá
0;-15.2333,11.7167;GW;;Carantabà
0;-14.9000,12.1000;GW;;Caranquecunda
0;-15.6667,11.8500;GW;;Carango
0;-15.5333,11.9167;GW;;Caramacó
0;-14.2167,12.4333;GW;;Carabeli
0;-15.7778,12.3658;GW-06;Cacheu;Carabane Xerife
0;-15.8003,12.3611;GW-06;Cacheu;Carabanedim
0;-15.7656,12.3550;GW-06;Cacheu;Carabane Balanta
0;-15.0000,11.0667;GW;;Caquentra
0;-15.2358,12.3006;GW-04;Oio;Cã Quebo
0;-15.6833,12.1167;GW;;Capunga
0;-15.7000,11.9000;GW;;Capunga
0;-15.2506,12.5044;GW-04;Oio;Capol
0;-16.0833,12.1167;GW;;Capol
0;-15.6833,11.8500;GW;;Capol
0;-15.4000,11.4667;GW;;Capol
0;-16.1483,12.2228;GW-06;Cacheu;Capó
0;-15.0833,10.9833;GW;;Capetéquitè
0;-13.8833,11.7167;GW;;Capebonde
0;-14.7000,12.2333;GW;;Capé
0;-15.9833,11.9500;GW;;Capátal
0;-13.9333,12.3833;GW;;Capassa
0;-15.5872,12.4622;GW-06;Cacheu;Capal
0;-15.5833,12.4167;GW;;Capal
0;-15.7247,12.1567;GW-06;Cacheu;Capafa
0;-14.8833,12.6833;GW;;Canxelebel
0;-16.0333,11.9833;GW;;Canuau
0;-14.6500,12.5333;GW;;Cantuto
0;-14.9000,12.0667;GW;;Canturé
0;-14.9833,11.7667;GW;;Canturè
0;-15.3167,11.3500;GW;;Canturè
0;-14.8167,12.2000;GW;;Cantumane
0;-15.1667,11.3333;GW;;Cantumane
0;-15.1833,11.8167;GW;;Cantora
0;-15.1833,11.2667;GW;;Cantone
0;-15.3667,11.3000;GW;;Cantonaz
0;-13.8500,12.6333;GW;;Cantire
0;-15.8125,12.0842;GW-06;Cacheu;Cantintãnhã
0;-15.2333,12.5167;GW;;Cantene
0;-15.4333,11.6333;GW;;Cantene
0;-15.8167,12.0833;GW;;Cantem
0;-15.7675,12.0369;GW-06;Cacheu;Cantelè
0;-14.6167,12.1833;GW;;Cantauda
0;-14.2833,11.7333;GW;;Cantássià
0;-15.0333,11.7000;GW;;Cantanha
0;-15.0500,11.6833;GW;;Cantanha
0;-14.8167,12.0667;GW;;Cantamba
0;-15.4000,11.4000;GW;;Cantambá
0;-14.3500,12.5500;GW;;Cantaelcunda
0;-14.0667,12.6167;GW;;Cantacunda
0;-14.8000,12.4167;GW;;Cantacunda
0;-14.4333,12.0500;GW;;Cantacunda
0;-15.3497,12.3678;GW-04;Oio;Cantacó
0;-14.6500,11.9500;GW;;Cansongo
0;-15.3022,12.3406;GW-04;Oio;Cansoncó Fula
0;-14.8333,12.5000;GW;;Cansonco
0;-14.8833,12.1000;GW;;Cansonco
0;-14.7000,11.7167;GW;;Cansonco
0;-15.3667,12.3333;GW;;Cansocó Mandinga
0;-14.3667,12.1833;GW;;Cansissé
0;-15.3067,12.4661;GW-04;Oio;Cansenha
0;-14.5500,12.4167;GW;;Cansanumã
0;-14.6167,12.3833;GW;;Cansanti
0;-15.3503,12.3458;GW-04;Oio;Cansambo
0;-14.8667,12.1000;GW;;Cansambo
0;-14.4667,12.1167;GW;;Cansamba Jau
0;-14.3500,12.2833;GW;;Cansamba
0;-14.2167,12.0333;GW;;Cansamba
0;-14.5667,11.9333;GW;;Cansamba
0;-14.3000,12.2500;GW;;Cansamangê
0;-14.6333,11.6667;GW;;Cansamange
0;-14.6167,12.4333;GW;;Cansama
0;-15.2333,11.4000;GW;;Cansalá
0;-14.5500,12.2000;GW;;Canquente
0;-14.5333,12.4500;GW;;Canquenhê
0;-13.8500,12.5833;GW;;Canquelifá
0;-14.2167,12.2833;GW;;Canquelifá
0;-15.6500,11.8667;GW;;Canom
0;-16.0706,12.0836;GW-06;Cacheu;Canobe
0;-14.6333,12.2000;GW;;Canjumai
0;-14.1333,12.4333;GW;;Canjufa
0;-14.4333,12.4333;GW;;Canjomba
0;-15.7061,12.3928;GW-06;Cacheu;Canjinha
0;-14.7667,12.1333;GW;;Canjara
0;-16.0047,12.4056;GW-06;Cacheu;Canjande
0;-14.5833,12.0500;GW;;Canjancula
0;-15.1633,12.5086;GW-04;Oio;Canjanco
0;-14.0833,12.3333;GW;;Canjamo
0;-15.0108,12.4856;GW-04;Oio;Canjambari Morocunda
0;-15.0158,12.4653;GW-04;Oio;Canjambari
0;-16.0000,11.9667;GW;;Canjambali
0;-15.2950,12.3931;GW-04;Oio;Canjaja Mandinga
0;-15.3000,12.3833;GW;;Canjaja Fula
0;-14.6333,12.3667;GW;;Canjai Mandinga
0;-14.6500,12.3667;GW;;Canjai Fula
0;-14.2333,12.0833;GW;;Canjadude
0;-15.3333,11.7167;GW;;Canjabel
0;-15.6775,12.3319;GW-06;Cacheu;Canja
0;-15.2619,12.5222;GW-04;Oio;Canicó Tumaná
0;-15.2717,12.4556;GW-04;Oio;Canicó
0;-15.3675,12.2717;GW-04;Oio;Canicó
0;-14.1167,12.3667;GW;;Cani
0;-14.8167,12.0833;GW;;Canhoma
0;-16.2667,12.0500;GW;;Canhe
0;-16.0667,11.7833;GW;;Canhaque
0;-14.2167,12.3167;GW;;Canhanque
0;-13.9500,12.3333;GW;;Canhanicunda
0;-13.9333,12.3333;GW;;Canhamondo
0;-14.7333,12.5500;GW;;Canhâmina
0;-14.9000,12.5500;GW;;Canhacò
0;-14.3333,12.2000;GW;;Cangidé
0;-14.8000,12.0833;GW;;Cangalem
0;-15.2333,11.3833;GW;;Cangalai
0;-15.0667,11.0167;GW;;Canfefe
0;-14.6833,12.0833;GW;;Canfate
0;-14.5500,12.2167;GW;;Canfarimã
0;-14.3667,12.2167;GW;;Canfara
0;-15.3500,12.3000;GW;;Canfanda
0;-15.2867,12.2997;GW-04;Oio;Canfanda
0;-15.5333,11.5667;GW;;Canema Bijagó
0;-15.5500,11.5500;GW;;Canema
0;-15.0333,10.9500;GW;;Canefaque
0;-14.4667,12.3000;GW;;Caneborã
0;-15.5833,11.5500;GW;;Cane
0;-14.2000,12.0833;GW;;Canducuré
0;-14.6500,12.4500;GW;;Candombe Sambaro
0;-14.6500,12.4500;GW;;Candombe Mané
0;-14.1667,11.8667;GW;;Candocoli
0;-14.6167,12.0500;GW;;Candiquel
0;-14.6667,11.9333;GW;;Candiara
0;-14.6000,12.2000;GW;;Candemode
0;-14.6833,12.0333;GW;;Candembuia
0;-14.5833,12.2500;GW;;Candemba Uri
0;-14.9333,11.0333;GW;;Candefo
0;-14.3333,12.2500;GW;;Candati Fula
0;-14.9333,11.0500;GW;;Candarifom
0;-14.7500,11.9000;GW;;Candamã
0;-14.7167,12.4000;GW;;Candafé
0;-14.4833,12.2000;GW;;Cancurdo
0;-15.3522,12.3550;GW-04;Oio;Cancuncó
0;-15.9628,12.0239;GW-06;Cacheu;Cancuncal
0;-15.2333,11.5167;GW;;Cancumba Beafada
0;-15.2333,11.5000;GW;;Cancumba Balanta
0;-14.9000,12.1000;GW;;Cancumba
0;-14.4833,12.1000;GW;;Cancube
0;-14.7667,12.4833;GW;;Cancubanhe Sinchã
0;-14.7500,12.4833;GW;;Cancubanhe Maundè
0;-14.7333,12.4833;GW;;Cancubanhe Mandinga
0;-14.8500,11.7333;GW;;Canconté
0;-14.4667,12.0833;GW;;Cancolim
0;-14.9333,11.7667;GW;;Cancodeà Beafada
0;-14.9500,11.7667;GW;;Cancodeà Balanta
0;-14.7167,12.2667;GW;;Cancôbô
0;-15.3167,11.4167;GW;;Canchungozinho
13652;-16.0833,12.4333;GW-06;Cacheu;Canchungo
6853;-16.0333,12.0672;GW-06;Cacheu;Canchungo
0;-14.3833,12.2000;GW;;Canchumo
0;-15.2167,11.3167;GW;;Canchumane
0;-15.2667,11.5500;GW;;Canchumà Manjaco
0;-15.2500,11.5333;GW;;Canchumà
0;-14.8333,12.1500;GW;;Canchicamo
0;-14.8167,12.0833;GW;;Canchebeu
0;-15.0667,11.4833;GW;;Cancasso
0;-16.0667,12.0000;GW;;Cancal
0;-16.0500,12.0000;GW;;Cancal
0;-15.9833,11.9667;GW;;Canau
0;-16.2167,12.0667;GW;;Canãquenul
0;-16.1667,12.0667;GW;;Cananca
0;-15.2333,12.5333;GW;;Canadé
0;-15.0000,11.0833;GW;;Camutebã
0;-13.8167,12.6000;GW;;Camussali
0;-15.3667,11.1667;GW;;Camuntudu
0;-13.7167,11.7833;GW;;Campundé
0;-14.9167,11.1500;GW;;Campreno Nalu
0;-14.9000,11.1500;GW;;Campreno Biafada
0;-15.6167,11.8667;GW;;Campo Antigo
0;-15.0500,11.0333;GW;;Campo
0;-15.0833,11.0333;GW;;Campeane
0;-14.4667,12.3833;GW;;Campate
0;-14.6000,11.9000;GW;;Campata
0;-14.6667,11.6000;GW;;Campata
0;-14.7000,12.2667;GW;;Campanó
0;-16.1167,12.4667;GW;;Campanhe Bleque
0;-14.6167,12.2333;GW;;Campampe
0;-14.8167,11.9667;GW;;Campampe
0;-16.0667,12.4000;GW;;Campada Nanjã
0;-16.0997,12.4069;GW-06;Cacheu;Campada Namoanta
0;-16.0797,12.4222;GW-06;Cacheu;Campada Bajogate
0;-15.8808,12.3881;GW-06;Cacheu;Campada
0;-13.8333,12.6333;GW;;Campã
0;-15.2333,11.3833;GW;;Camoio
0;-15.0167,11.2333;GW;;Camocote
0;-15.2833,11.2833;GW;;Camitendem
0;-14.9833,11.0167;GW;;Camissorã
0;-15.9167,11.4500;GW;;Caminhate
0;-14.0167,12.2833;GW;;Camidina
0;-15.2333,11.1667;GW;;Cametonco
0;-15.0000,11.0833;GW;;Cameconde
0;-14.7167,12.2500;GW;;Cambunto
0;-14.8167,11.7333;GW;;Cambucari
0;-13.9333,12.4000;GW;;Cambor
0;-15.0333,10.9833;GW;;Cambom
0;-14.5167,12.1000;GW;;Cambojo
0;-14.1167,12.2167;GW;;Camboido
0;-14.7667,11.6833;GW;;Cambéssè
0;-15.0333,11.1833;GW;;Cambeque
0;-15.0167,11.0667;GW;;Cambeque
0;-14.5167,12.1667;GW;;Cambeidare
0;-14.7333,12.2167;GW;;Cambasse
0;-14.7167,12.5000;GW;;Cambara Nhaco
0;-14.7333,12.5000;GW;;Cambara Boído
0;-14.9833,11.0500;GW;;Cambaque
0;-14.1167,12.4333;GW;;Cambana
0;-15.2167,11.4333;GW;;Cambana
0;-14.7667,12.6667;GW;;Cambaju
0;-14.6167,12.4667;GW;;Cambaju
0;-14.9833,12.4167;GW;;Cambaju
0;-15.3194,12.2231;GW-04;Oio;Cambajo
0;-14.0500,12.3000;GW;;Cambajã
0;-14.7500,12.3000;GW;;Camassirá
0;-14.5167,12.2667;GW;;Camassaba
0;-15.0833,11.2167;GW;;Camarempo
0;-14.6333,12.2333;GW;;Camaracunda
0;-14.7333,11.9167;GW;;Camara
0;-14.3833,12.5500;GW;;Camar
0;-15.2167,12.5000;GW;;Camanjor
0;-14.4500,12.2000;GW;;Camané
0;-14.4500,12.3667;GW;;Camandé
0;-14.6000,12.0333;GW;;Camancôtô
0;-14.3167,12.4167;GW;;Camanca
0;-14.0833,12.3833;GW;;Camamudu
0;-14.4167,12.3667;GW;;Cã Mamudo
0;-14.7333,12.2667;GW-01;Bafatá;Gamamudo
0;-15.0742,12.0514;GW-04;Oio;Cã Mamadu
0;-14.1500,12.5333;GW;;Camalijá Sori
0;-14.1500,12.5333;GW;;Camalijà Só
0;-14.0500,12.2167;GW;;Camalijà
0;-15.0225,12.5233;GW-04;Oio;Camalem
0;-13.7667,12.3667;GW;;Camajábà
0;-15.2000,11.3167;GW;;Camaiupa
0;-15.3833,11.4333;GW;;Camagá
0;-14.5000,12.1667;GW;;Camadudo
0;-13.8833,12.5333;GW;;Camabé
0;-15.4928,12.1147;GW-04;Oio;Camã
0;-15.5000,12.1000;GW;;Camã
0;-15.7467,12.1319;GW-06;Cacheu;Caluque
0;-16.4389,12.3475;GW-06;Cacheu;Calupa
0;-16.0167,11.9833;GW;;Calum
0;-15.5000,11.5667;GW;;Calmancunda
0;-15.9833,11.9833;GW;;Caliute
0;-15.6000,11.8667;GW;;Caliquir
0;-15.4000,11.3333;GW;;Caleu
0;-15.4000,11.3167;GW;;Caleu
0;-16.2244,12.0697;GW-06;Cacheu;Calequisse
0;-15.3500,11.3500;GW;;Calema Sôsso
0;-15.3333,11.3500;GW;;Calema Nalu
0;-15.3333,11.3500;GW;;Calema Balanta
0;-15.5833,11.5167;GW;;Calege
0;-15.1833,11.1833;GW;;Calaque Nalu
0;-15.0667,11.0333;GW;;Calaque Manjaco
0;-16.2333,12.2333;GW;;Calaquechusse
0;-15.1833,11.2000;GW;;Calaque Balanta
0;-15.8222,12.2092;GW-06;Cacheu;Calaque
0;-15.0667,11.0333;GW;;Calaque
0;-15.9833,11.9333;GW;;Calaco
0;-15.1833,11.7167;GW;;Calaba
0;-14.6333,12.2500;GW;;Cájuto
0;-16.2722,12.0519;GW-06;Cacheu;Cajoque
0;-16.2333,12.0667;GW;;Cajite
0;-15.6000,11.8833;GW;;Cajila
0;-15.2167,11.4167;GW;;Cajeu
0;-16.1333,11.9333;GW;;Cajegute
0;-15.1333,11.4000;GW;;Cajé
0;-15.5500,11.9167;GW;;Cajana
0;-15.7744,12.1081;GW-06;Cacheu;Cajágal
0;-15.5833,12.4500;GW;;Caiumpa
0;-15.0833,11.2167;GW;;Caiquenem
0;-16.2333,11.9833;GW;;Caiomete
1398;-16.2027,11.9286;GW-06;Cacheu;Caió
0;-14.5833,12.2500;GW;;Cã Iero Sane
0;-14.6667,12.3333;GW;;Cã Ierofim
0;-13.7333,12.3667;GW;;Caiera
0;-15.3833,11.2000;GW;;Caiar
0;-14.9000,11.1167;GW;;Caianticó
0;-15.2294,12.2519;GW-04;Oio;Cai
0;-14.5167,12.4500;GW;;Cahone
0;-15.0833,11.4333;GW;;Cahcoal
0;-15.9761,12.2306;GW-06;Cacheu;Caguepe
0;-15.5333,11.9667;GW;;Cã Grande
0;-16.1000,12.0500;GW;;Cagongue
0;-15.9839,12.1175;GW-06;Cacheu;Cágal
0;-15.9667,11.9667;GW;;Cágal
0;-15.1833,11.2167;GW;;Cafine
0;-14.8500,12.1833;GW;;Cafià
0;-15.1500,11.2000;GW;;Cafal Nalu
0;-15.1500,11.2000;GW;;Cafal Balanta
0;-15.1167,11.1833;GW;;Cafachè Manjaco
0;-15.1333,11.2000;GW;;Cafachè Balanta
0;-15.1167,11.2000;GW;;Cafachè Balanta
0;-13.6667,12.4333;GW;;Cael Jessel
0;-14.3833,12.1500;GW;;Caduncó
0;-15.1333,11.2500;GW;;Cadique Nalu
0;-15.1333,11.2167;GW;;Cadique Imbitina
0;-15.1167,11.2500;GW;;Cadique Iala
0;-14.3167,12.5500;GW;;Cadeu
0;-16.0000,11.9667;GW;;Cadem
0;-15.5000,11.9833;GW;;Cadé
0;-15.0833,10.9833;GW;;Cacutunte
0;-15.0606,12.2419;GW-04;Oio;Cã Cumba
0;-15.1236,12.0375;GW;;Cacuma
0;-15.7000,12.1167;GW;;Cacoque
0;-16.2667,12.0667;GW;;Cacone
0;-14.9167,11.1000;GW;;Cacoca
1151;-15.0167,11.1167;GW-07;Tombali;Cacine
0;-15.1667,11.1333;GW;;Cacice
0;-16.0333,12.0667;GW;;Cachôbar
0;-15.2833,11.4500;GW;;Cachôbar
0;-15.3167,11.2167;GW;;Cachil
0;-15.3000,11.2167;GW;;Cachida
0;-16.2228,12.3672;GW-06;Cacheu;Cacheuzinho
10490;-16.1653,12.2744;GW-06;Cacheu;Cacheu
0;-15.9833,11.9667;GW;;Cachete
0;-13.8500,12.5167;GW;;Cacháquè
0;-15.2167,11.3333;GW;;Cachaque
0;-15.3000,11.3500;GW;;Cachanga
0;-15.2833,11.3500;GW;;Cachanga
0;-16.0000,11.9833;GW;;Cachame
0;-15.0833,11.2000;GW;;Cachamba Sôsso
0;-15.0833,11.2000;GW;;Cachamba Papel
0;-15.1000,11.2000;GW;;Cachamba Nalu
0;-15.1000,11.2167;GW;;Cachamba Balanta
0;-15.0833,11.2167;GW;;Cachamba Balanta
0;-16.3181,12.0972;GW-06;Cacheu;Cachalame
0;-13.8333,12.5167;GW;;Cáchajà
0;-14.5167,12.4167;GW;;Cacha Fulbè
0;-14.5333,12.4167;GW;;Cachá Djabè
0;-15.9314,12.1800;GW-06;Cacheu;Cachabate
0;-15.7000,12.1500;GW;;Cacete
0;-15.0833,10.9833;GW;;Cacao-oi
0;-15.9667,12.1000;GW;;Cacante
0;-16.0975,12.0608;GW-06;Cacheu;Cacante
0;-16.0833,11.7667;GW;;Cacante
0;-14.1000,12.4500;GW;;Cacandi
0;-16.1667,12.2667;GW;;Cacanda
0;-15.0167,11.0667;GW;;Cacafale Nalu
0;-15.0167,11.0500;GW;;Cacafale Balanta
0;-16.2333,11.2333;GW;;Cabuno
0;-14.6667,11.9667;GW;;Cabufara
0;-14.0500,12.1167;GW;;Cabuca
0;-15.0667,11.0500;GW;;Cabubar
0;-16.4000,11.5167;GW;;Cabua
0;-15.0167,11.0833;GW;;Caboxanquezinho
0;-15.1167,11.2833;GW;;Caboxanque
0;-15.0667,11.0167;GW;;Caboxanque
0;-14.9167,11.4000;GW;;Cabo Verde
0;-15.5167,11.5833;GW;;Caboupa Mendonça
0;-15.5333,11.5833;GW;;Caboupa Cabral
0;-15.5167,11.5833;GW;;Caboupa Aguiar
0;-15.2500,12.5000;GW;;Cabo Sêco
0;-15.0333,11.0500;GW;;Cabonepo
0;-16.0500,12.1500;GW;;Caboncate
0;-15.0167,11.0333;GW;;Caboma
0;-15.1667,11.3500;GW;;Cabolol Nalu
0;-15.1500,11.3500;GW;;Cabolol Balanta
0;-16.0606,12.0464;GW-06;Cacheu;Cabienque
0;-15.5667,11.5500;GW;;Cabicunda
0;-15.0333,11.0333;GW;;Cabi
0;-14.9500,12.6500;GW;;Cabelé Uale
0;-14.9500,12.6500;GW;;Cabelé Patacò
0;-14.9500,12.6500;GW;;Cabelé Nhado
0;-14.8833,12.5500;GW;;Cabelé Mandinga
0;-14.4000,12.2333;GW;;Cabélè
0;-15.1500,11.1333;GW;;Cabedu Nalu e Sôsso
0;-15.1500,11.1000;GW;;Cabedu Balanta
0;-15.1500,11.1167;GW;;Cabedu
0;-15.1833,11.4833;GW;;Cã Beafada
0;-15.0167,11.0333;GW;;Cabaz Sôsso
0;-15.1333,11.1667;GW;;Cabanta
0;-15.9500,11.5667;GW;;Cabanguna
0;-15.6689,12.1194;GW-06;Cacheu;Cabame
0;-15.3833,11.7167;GW;;Cabame
0;-15.2000,11.4833;GW;;Cã Balanta
0;-16.1517,12.2631;GW-06;Cacheu;Cabaceira
0;-15.3667,11.5167;GW;;Cabaceira
0;-15.3333,11.3333;GW;;Cabaceira
0;-16.0667,11.7833;GW;;Cabace
0;-15.5667,12.3500;GW;;Caame
0;-16.0869,12.2919;GW-06;Cacheu;Caame
0;-16.2667,12.0667;GW;;Butubul
0;-16.4667,12.3000;GW;;Butame
0;-16.2300,12.2333;GW-06;Cacheu;Butame
0;-15.7667,11.8333;GW;;Butafete
0;-15.7500,11.8333;GW;;Buta
0;-13.6500,12.4333;GW;;Buruntuma
0;-14.9333,11.9000;GW;;Buruntoni
0;-15.7069,12.2297;GW-04;Oio;Burume
0;-13.7667,11.9000;GW;;Burquelêm
0;-14.8500,12.5833;GW;;Buro Sinchã
0;-15.0000,12.6333;GW;;Buro Gela
0;-14.8667,12.5833;GW;;Buro
0;-15.2500,12.4333;GW;;Buro
0;-16.1097,12.2389;GW-06;Cacheu;Burné
0;-14.3000,11.9333;GW;;Burmeleu
0;-14.2833,11.9333;GW;;Burmeleu
0;-14.8000,11.8833;GW;;Burè
0;-15.6000,11.8500;GW;;Buqueje
0;-15.5661,12.0111;GW-04;Oio;Bupe
0;-14.7000,12.2167;GW;;Buntunsum
0;-14.6500,12.0500;GW;;Buntunsum
0;-15.5403,12.4264;GW-06;Cacheu;Bunquilim
0;-16.3506,12.3850;GW-06;Cacheu;Bunhaque
0;-15.7167,11.8000;GW;;Bunglar
0;-14.5500,12.5333;GW;;Bundojidè
0;-14.1167,11.7000;GW;;Bundocuro
0;-15.4333,11.7333;GW;;Bunaussa
0;-15.7167,11.8167;GW;;Bunau
0;-14.6333,12.2167;GW;;Bunancar
0;-15.9069,12.2428;GW-06;Cacheu;Bumal
0;-14.3000,12.3833;GW;;Buma
0;-16.0500,11.9667;GW;;Buloba
0;-15.0667,11.4500;GW;;Bulel Samba
0;-15.7167,12.1167;GW;;Bulamete
10213;-15.7081,12.1039;GW-06;Cacheu;Bula
0;-14.8667,12.0167;GW;;Bujemê
0;-16.0833,12.0000;GW;;Bugulhalete
0;-15.8225,12.1731;GW-06;Cacheu;Bugula
0;-13.9000,12.3333;GW;;Bugudu
0;-16.4878,12.3469;GW-06;Cacheu;Bugim
0;-16.1225,12.3672;GW-06;Cacheu;Bugampor
0;-14.2333,11.8667;GW;;Bugafal
0;-14.0833,11.6667;GW;;Bufene
0;-14.3167,12.4500;GW;;Bufate
0;-16.2772,12.3589;GW-06;Cacheu;Bufá
0;-15.0717,12.2783;GW-04;Oio;Buduco
0;-15.2833,11.7500;GW;;Buduco
0;-15.3000,11.7333;GW;;Buduco
0;-15.1333,11.4667;GW;;Budom
0;-15.5308,12.2694;GW-04;Oio;Budo
0;-14.7500,12.2667;GW;;Budangar
0;-15.1000,11.8333;GW;;Budampiol
0;-13.7500,12.3000;GW;;Bucuré Mori
0;-13.7000,12.3167;GW;;Bucuré Dara
0;-13.7000,12.3167;GW;;Bucuré Dadi
0;-13.7333,12.3000;GW;;Bucuré Concha
0;-13.7333,12.3167;GW;;Bucuré Áfià
0;-16.0333,12.0833;GW;;Bucul
0;-16.0500,12.0667;GW;;Bucucute
0;-15.9167,11.8833;GW;;Bucomil
0;-15.8333,12.0833;GW;;Bucola
0;-14.8500,12.1333;GW;;Bucol
0;-15.6233,12.4453;GW-06;Cacheu;Bucaur
0;-15.4836,12.3200;GW-04;Oio;Bucaur
0;-15.6122,12.2742;GW-04;Oio;Bucancadi
0;-16.2067,12.2469;GW-06;Cacheu;Bucãnal
0;-15.4181,12.2328;GW;;Bucameré
0;-15.4169,12.4322;GW-04;Oio;Buborim
0;-15.0167,11.6500;GW;;Buba Tombó
9244;-15.8333,11.2833;GW-05;Bolama;Bubaque
0;-15.1000,11.7333;GW;;Buba Inchengué
8952;-14.9958,11.5889;GW-02;Quinara;Buba
0;-15.4586,12.3703;GW-04;Oio;Buará
0;-15.9667,12.3667;GW;;Buache
0;-15.6647,12.2931;GW-04;Oio;Brufa
0;-16.1167,11.3000;GW;;Bruce
0;-16.2500,11.2500;GW;;Bruce
0;-15.8667,11.2333;GW;;Bruce
0;-14.5500,12.2167;GW;;Brincasse
0;-15.1553,12.4889;GW-04;Oio;Bricama
0;-14.7667,12.0667;GW;;Bricama
0;-15.2000,11.5500;GW;;Bricama
0;-14.9500,11.4500;GW;;Bricama
0;-14.8667,11.2167;GW;;Bricama
0;-15.9444,12.4283;GW-06;Cacheu;Brengolau
0;-15.6500,11.8833;GW;;Brene Papel
0;-15.6667,11.8833;GW;;Brene Mancanha
0;-14.3333,12.3167;GW;;Bravracunda
0;-15.7747,12.1556;GW-06;Cacheu;Braque
0;-16.0167,12.4667;GW;;Branol
0;-16.0247,12.4475;GW-06;Cacheu;Branol
0;-15.4500,11.7333;GW;;Brandãozinho
0;-15.3167,11.7333;GW;;Brandão
0;-15.7500,11.8000;GW;;Branco
